Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
765.52121	765.5247	.0035	CL 78:10	C87H150O17P2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=CL 78:10
765.52121	765.5223	.0011	CL 74:4	C83H154O17P2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=CL 74:4
931.76931	931.7749	.0056	TG 58:8	C61H102O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 58:8
931.76931	931.7725	.0032	TG 56:5	C59H104O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 56:5
931.76931	931.7701	.0008	TG 54:2	C57H106O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 54:2
419.35132	419.3520	.0006	ST 27:1;O3	C27H46O3	[M+H]+	/resources/tools/chemdb_ontology?abbrev=ST 27:1;O3
419.35132	419.3520	.0006	ST 27:0;O4	C27H48O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 27:0;O4
419.35132	419.3520	.0006	TG 51:6	C54H92O6	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=TG 51:6
419.35132	419.3496	.0018	TG 47:0	C50H96O6Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=TG 47:0
811.64076	811.6324	.0084	PC O-38:5	C46H84NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-38:5
865.68766	865.6793	.0083	PC O-42:6	C50H90NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-42:6
815.69849	815.7000	.0016	SM 42:1;O2	C47H95N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SM 42:1;O2
815.69849	815.7083	.0098	HexCer 41:1;O2	C47H91NO8	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=HexCer 41:1;O2
881.66131	881.6630	.0016	TG 53:9	C56H90O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 53:9
881.66131	881.6590	.0023	IPC 40:1;O2	C46H90NO11P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=IPC 40:1;O2
881.66131	881.6672	.0059	Hex2Cer 34:0;O2	C46H89NO13	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=Hex2Cer 34:0;O2
881.66131	881.6606	.0008	TG 51:6	C54H92O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 51:6
719.53636	719.5374	.0010	PA O-40:5	C43H77O7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PA O-40:5
719.53636	719.5334	.0030	PC 30:2	C38H72NO8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC 30:2
719.53636	719.5334	.0030	PE 33:2	C38H72NO8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PE 33:2
719.53636	719.5403	.0040	CL 70:0	C79H154O17P2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=CL 70:0
901.75816	901.7643	.0062	TG 57:7	C60H102O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 57:7
866.69085	866.6997	.0089	PC 43:2	C51H98NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 43:2
866.69085	866.6973	.0065	PC O-41:1	C49H98NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC O-41:1
866.69085	866.6845	.0064	PG 41:0	C47H93O10P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG 41:0
703.56245	703.5636	.0012	PA O-37:1	C40H79O7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PA O-37:1
703.56245	703.5660	.0035	DG 44:8	C47H76O5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=DG 44:8
774.59928	774.6007	.0014	PC 35:1	C43H84NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 35:1
774.59928	774.6007	.0014	PE 38:1	C43H84NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PE 38:1
774.59928	774.6007	.0014	PS O-37:0	C43H86NO9P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS O-37:0
774.59928	774.6007	.0014	PA 40:2	C43H81O8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PA 40:2
774.59928	774.6090	.0097	MGDG 34:1	C43H80O10	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=MGDG 34:1
774.59928	774.5951	.0042	CL 78:1	C87H168O17P2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=CL 78:1
740.63704	740.6399	.0028	HexCer 38:0;O2	C44H87NO8	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=HexCer 38:0;O2
740.63704	740.6316	.0054	CerP 44:1;O2	C44H88NO6P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=CerP 44:1;O2
835.64228	835.6423	.0000	PG 40:0	C46H91O10P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PG 40:0
835.64228	835.6324	.0099	PC O-40:7	C48H84NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-40:7
569.43277	569.4289	.0039	LPC 20:0	C28H58NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=LPC 20:0
569.43277	569.4289	.0039	PC O-20:0	C28H58NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-20:0
569.43277	569.4305	.0023	FA 36:6	C36H60O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 36:6
569.43277	569.4305	.0023	WE 36:6	C36H60O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=WE 36:6
875.74254	875.7487	.0062	TG 55:6	C58H100O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 55:6
816.70197	816.7076	.0056	TG 48:4	C51H90O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 48:4
816.70197	816.6953	.0067	SM 41:2;O2	C46H91N2O6P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SM 41:2;O2
767.63657	767.6425	.0060	SM 40:2;O2	C45H89N2O6P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=SM 40:2;O2
873.72738	873.7330	.0057	TG 55:7	C58H98O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 55:7
874.73208	874.7259	.0062	PC 42:0	C50H100NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 42:0
875.74331	875.7487	.0054	TG 55:6	C58H100O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 55:6
383.33026	383.3308	.0006	ST 27:3;O	C27H42O	[M+H]+	/resources/tools/chemdb_ontology?abbrev=ST 27:3;O
383.33026	383.3308	.0006	ST 27:2;O2	C27H44O2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 27:2;O2
762.65884	762.6606	.0018	TG 44:3	C47H84O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 44:3
803.68565	803.6864	.0007	FAHFA 50:2;O	C50H94O4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FAHFA 50:2;O
768.61785	768.6265	.0087	PC O-37:2	C45H88NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC O-37:2
768.61785	768.6265	.0087	PE O-40:2	C45H88NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PE O-40:2
768.61785	768.6113	.0066	PG O-35:0	C41H83O9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG O-35:0
767.61445	767.6184	.0040	TG 46:6	C49H82O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 46:6
767.61445	767.6160	.0016	TG 44:3	C47H84O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 44:3
767.61445	767.6136	.0009	TG 42:0	C45H86O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 42:0
647.45829	647.4646	.0063	PA 32:1	C35H67O8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PA 32:1
647.45829	647.4646	.0063	PG O-29:1	C35H69O9P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG O-29:1
647.45829	647.4646	.0063	DG 37:7	C40H64O5Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=DG 37:7
647.45829	647.4622	.0039	DG 35:4	C38H66O5Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=DG 35:4
834.60692	834.6007	.0062	PC 40:6	C48H84NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 40:6
834.60692	834.6007	.0062	PE 43:6	C48H84NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PE 43:6
834.60692	834.6007	.0062	PS O-42:5	C48H86NO9P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS O-42:5
834.60692	834.5983	.0086	PC 38:3	C46H86NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC 38:3
834.60692	834.5983	.0086	PE 41:3	C46H86NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PE 41:3
834.60692	834.6042	.0028	HexCer 38:0;O4	C44H87NO10Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=HexCer 38:0;O4
833.60343	833.6031	.0004	PA 44:3	C47H87O8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PA 44:3
833.60343	833.6015	.0020	PS 38:2	C44H82NO10P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PS 38:2
833.60343	833.6007	.0028	PA 42:0	C45H89O8PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=PA 42:0
813.67703	813.6844	.0074	SM 42:2;O2	C47H93N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SM 42:2;O2
817.62916	817.6317	.0025	PG O-40:2	C46H89O9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PG O-40:2
817.62916	817.6341	.0049	TG 50:9	C53H84O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 50:9
817.62916	817.6317	.0025	PG 40:0	C46H91O10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG 40:0
817.62916	817.6317	.0025	TG 48:6	C51H86O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 48:6
817.62916	817.6293	.0001	TG 46:3	C49H88O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 46:3
865.68813	865.6793	.0088	PC O-42:6	C50H90NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-42:6
818.63321	818.6269	.0063	PS O-39:1	C45H88NO9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PS O-39:1
854.70307	854.6997	.0034	PC O-42:3	C50H96NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC O-42:3
854.70307	854.6997	.0034	PC 42:1	C50H98NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 42:1
854.70307	854.7080	.0049	HexCer 44:1;O4	C50H97NO10	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=HexCer 44:1;O4
854.70307	854.6973	.0058	PC O-40:0	C48H98NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC O-40:0
812.67404	812.6763	.0022	TG 48:6	C51H86O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 48:6
843.70254	843.7032	.0007	HexCer 36:1;O	C48H91NO9	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=HexCer 36:1;O
843.70254	843.7032	.0007	HexCer 42:2;O3	C48H91NO9	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=HexCer 42:2;O3
843.70254	843.6950	.0076	PC O-40:3	C48H92NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-40:3
660.30804	660.3143	.0063	PS 25:4;O3	C31H52NO13P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS 25:4;O3
660.30804	660.3119	.0039	PS 23:2;O2	C29H52NO12PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PS 23:2;O2
935.65049	935.6583	.0078	PI 41:1	C50H95O13P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PI 41:1
804.6885	804.6841	.0044	PC O-38:0	C46H94NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC O-38:0
804.6885	804.6841	.0044	PE O-41:0	C46H94NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PE O-41:0
804.6885	804.6953	.0068	SM 40:1;O2	C45H91N2O6P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SM 40:1;O2
919.67682	919.6810	.0042	TG 58:14	C61H90O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 58:14
919.67682	919.6786	.0018	TG 56:11	C59H92O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 56:11
919.67682	919.6762	.0006	TG 54:8	C57H94O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 54:8
828.68783	828.6841	.0038	PC O-40:2	C48H94NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC O-40:2
828.68783	828.6923	.0045	HexCer 42:1;O3	C48H93NO9	[M+H]+	/resources/tools/chemdb_ontology?abbrev=HexCer 42:1;O3
828.68783	828.6841	.0038	PC 40:0	C48H96NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 40:0
828.68783	828.6841	.0038	PE 43:0	C48H96NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PE 43:0
828.68783	828.6953	.0075	SM 42:3;O2	C47H91N2O6P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SM 42:3;O2
897.74682	897.7419	.0049	PC O-44:4	C52H98NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-44:4
879.71646	879.7161	.0004	PS O-42:0	C48H96NO9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PS O-42:0
844.6488	844.6426	.0062	PS 41:0	C47H92NO10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS 41:0
873.71237	873.7055	.0068	PC 41:2	C49H94NO8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC 41:2
873.71237	873.7055	.0068	PE 44:2	C49H94NO8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PE 44:2
843.64574	843.6473	.0016	PG O-42:3	C48H91O9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PG O-42:3
843.64574	843.6497	.0040	TG 52:10	C55H86O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 52:10
843.64574	843.6473	.0016	PG 42:1	C48H93O10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG 42:1
843.64574	843.6449	.0008	PG O-40:0	C46H93O9PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PG O-40:0
843.64574	843.6473	.0016	TG 50:7	C53H88O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 50:7
843.64574	843.6449	.0008	TG 48:4	C51H90O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 48:4
871.73156	871.7263	.0053	PC O-42:3	C50H96NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-42:3
887.70477	887.7123	.0075	TG 55:9	C58H94O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 55:9
887.70477	887.7099	.0051	TG 53:6	C56H96O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 53:6
887.70477	887.7075	.0027	TG 51:3	C54H98O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 51:3
887.70477	887.6952	.0095	SM 44:1;O2	C49H99N2O6PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=SM 44:1;O2
867.70327	867.6950	.0083	PC O-42:5	C50H92NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-42:5
911.7084	911.7123	.0039	TG 57:11	C60H94O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 57:11
911.7084	911.7099	.0015	TG 55:8	C58H96O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 55:8
911.7084	911.7059	.0025	IPC 42:0;O2	C48H96NO11P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=IPC 42:0;O2
911.7084	911.7075	.0009	TG 53:5	C56H98O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 53:5
652.70594	652.6966	.0093	FA 43:0	C43H86O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 43:0
838.68924	838.6895	.0003	PG O-40:0	C46H93O9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG O-40:0
838.68924	838.6919	.0027	TG 50:7	C53H88O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 50:7
844.70625	844.7154	.0091	PC O-41:1	C49H98NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC O-41:1
895.73392	895.7263	.0077	PC O-44:5	C52H96NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-44:5
587.58321	587.5762	.0071	WE 40:3	C40H74O2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=WE 40:3
587.58321	587.5737	.0095	FA 38:0	C38H76O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 38:0
587.58321	587.5737	.0095	WE 38:0	C38H76O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=WE 38:0
860.62277	860.6164	.0064	PC 42:7	C50H86NO8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC 42:7
860.62277	860.6140	.0088	PC 40:4	C48H88NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC 40:4
860.62277	860.6140	.0088	PE 43:4	C48H88NO8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PE 43:4
860.62277	860.6198	.0030	HexCer 40:1;O4	C46H89NO10Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=HexCer 40:1;O4
870.72198	870.7310	.0090	PC 43:0	C51H102NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 43:0
931.80483	931.8113	.0065	TG 59:6	C62H108O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 59:6
603.55687	603.5499	.0069	CE 16:2	C43H72O2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=CE 16:2
880.71962	880.7154	.0043	PC O-44:4	C52H98NO7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PC O-44:4
880.71962	880.7154	.0043	PC 44:2	C52H100NO8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC 44:2
880.71962	880.7130	.0067	PC O-42:1	C50H100NO7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC O-42:1
869.71819	869.7106	.0076	PC O-42:4	C50H94NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-42:4
885.69213	885.6967	.0045	TG 55:10	C58H92O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 55:10
885.69213	885.6943	.0021	TG 53:7	C56H94O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 53:7
885.69213	885.6919	.0003	TG 51:4	C54H96O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 51:4
905.789	905.7956	.0066	TG 57:5	C60H106O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 57:5
753.42737	753.4185	.0089	PI 27:2;O	C36H65O14P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PI 27:2;O
945.80835	945.7994	.0089	PC 46:1	C54H106NO8P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC 46:1
1278.32831	1278.3379	.0096	FA 88:1;O2	C88H174O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 88:1;O2
919.76999	919.7749	.0049	TG 57:7	C60H102O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 57:7
919.76999	919.7725	.0025	TG 55:4	C58H104O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 55:4
919.76999	919.7701	.0001	TG 53:1	C56H106O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 53:1
1240.29114	1240.2859	.0053	FA 84:1;O2	C84H166O4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 84:1;O2
945.7843	945.7906	.0063	TG 59:8	C62H104O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 59:8
945.7843	945.7882	.0039	TG 57:5	C60H106O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 57:5
945.7843	945.7858	.0015	TG 55:2	C58H108O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 55:2
971.80134	971.8062	.0049	TG 61:9	C64H106O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 61:9
971.80134	971.8038	.0025	TG 59:6	C62H108O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 59:6
971.80134	971.8014	.0001	TG 57:3	C60H110O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 57:3
742.60202	742.6109	.0089	PC O-35:1	C43H86NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC O-35:1
742.60202	742.6109	.0089	PE O-38:1	C43H86NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PE O-38:1
947.79803	947.8062	.0082	TG 59:7	C62H106O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 59:7
947.79803	947.8038	.0058	TG 57:4	C60H108O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 57:4
947.79803	947.8014	.0034	TG 55:1	C58H110O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 55:1
757.57277	757.5742	.0014	PA 40:2	C43H81O8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PA 40:2
757.57277	757.5824	.0097	MGDG 34:1	C43H80O10	[M+H]+	/resources/tools/chemdb_ontology?abbrev=MGDG 34:1
757.57277	757.5742	.0014	PG O-37:2	C43H83O9P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG O-37:2
757.57277	757.5717	.0010	DG 43:5	C46H80O5Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=DG 43:5
885.63499	885.6328	.0022	PS 42:4	C48H86NO10P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PS 42:4
858.66482	858.6582	.0066	PS O-42:2	C48H92NO9P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PS O-42:2
858.66482	858.6582	.0066	PS 42:0	C48H94NO10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PS 42:0
858.66482	858.6582	.0066	PG O-42:4	C48H89O9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PG O-42:4
897.72795	897.7330	.0051	TG 57:9	C60H98O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 57:9
778.67349	778.6684	.0051	PA O-41:0	C44H89O7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PA O-41:0
778.67349	778.6796	.0062	SM 38:0;O2	C43H89N2O6P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SM 38:0;O2
741.59882	741.6028	.0039	TG 44:5	C47H80O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 44:5
741.59882	741.5905	.0083	CerPE 40:3;O2	C42H81N2O6P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=CerPE 40:3;O2
741.59882	741.5905	.0083	CerPE 40:2;O3	C42H83N2O7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=CerPE 40:2;O3
741.59882	741.6004	.0015	TG 42:2	C45H82O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 42:2
841.68775	841.6793	.0084	PC O-40:4	C48H90NO7P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PC O-40:4
857.66101	857.6654	.0044	TG 53:10	C56H88O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 53:10
857.66101	857.6630	.0020	PG 43:1	C49H95O10P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PG 43:1
857.66101	857.6606	.0004	PG O-41:0	C47H95O9PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PG O-41:0
857.66101	857.6630	.0019	TG 51:7	C54H90O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 51:7
857.66101	857.6606	.0005	TG 49:4	C52H92O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 49:4
901.75829	901.7643	.0061	TG 57:7	C60H102O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 57:7
767.6145	767.6184	.0039	TG 46:6	C49H82O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 46:6
767.6145	767.6160	.0015	TG 44:3	C47H84O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=TG 44:3
767.6145	767.6136	.0009	TG 42:0	C45H86O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=TG 42:0
736.64343	736.6450	.0015	TG 42:2	C45H82O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 42:2
783.58852	783.5898	.0013	PA 42:3	C45H83O8P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PA 42:3
783.58852	783.5981	.0096	MGDG 36:2	C45H82O10	[M+H]+	/resources/tools/chemdb_ontology?abbrev=MGDG 36:2
783.58852	783.5874	.0011	PA 40:0	C43H85O8PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PA 40:0
762.65892	762.6606	.0017	TG 44:3	C47H84O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=TG 44:3
699.59398	699.5922	.0018	DG 42:5	C45H78O5	[M+H]+	/resources/tools/chemdb_ontology?abbrev=DG 42:5
699.59398	699.5922	.0018	TG 42:3	C45H80O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=TG 42:3
699.59398	699.5898	.0042	DG 40:2	C43H80O5Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=DG 40:2
737.55012	737.5480	.0022	PA O-40:5	C43H77O7P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PA O-40:5
737.55012	737.5480	.0022	PA 40:3	C43H79O8P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PA 40:3
737.55012	737.5562	.0061	MGDG 34:2	C43H78O10	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=MGDG 34:2
737.55012	737.5456	.0046	PA O-38:2	C41H79O7PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PA O-38:2
737.55012	737.5568	.0067	CerPE 38:2;O2	C40H79N2O6PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=CerPE 38:2;O2
737.55012	737.5439	.0062	PS O-32:1	C38H74NO9P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PS O-32:1
883.67699	883.6810	.0040	TG 55:11	C58H90O6	[M+H]+	/resources/tools/chemdb_ontology?abbrev=TG 55:11
