Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
431.32219	431.3284	.0062	ST 29:4;O	C29H44ONa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=ST 29:4;O
431.32219	431.3196	.0026	PA 44:0	C47H93O8PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PA 44:0
431.32219	431.3260	.0038	ST 27:1;O	C27H46ONa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ST 27:1;O
566.30599	566.3089	.0029	PA 23:3;O2	C26H45O10P	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=PA 23:3;O2
335.19489	335.1981	.0033	ST 21:4;O2	C21H28O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=ST 21:4;O2
335.19489	335.1957	.0009	FA 19:4	C19H30O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 19:4
335.19489	335.1957	.0009	ST 19:1;O2	C19H30O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O2
314.21749	314.2114	.0060	FA 20:8	C20H24O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 20:8
314.21749	314.2114	.0060	ST 20:5;O2	C20H24O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 20:5;O2
356.2085	356.2068	.0017	FA 18:5;O4	C18H26O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 18:5;O4
356.2085	356.2076	.0009	PG 28:2;O3	C34H63O13P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PG 28:2;O3
356.2085	356.2128	.0043	PG 28:0	C34H67O10PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PG 28:0
170.09239	170.0937	.0014	FA 18:5;O4	C18H26O6	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 18:5;O4
200.08903	200.0913	.0023	FA 19:4;O4	C19H30O6Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 19:4;O4
392.26491	392.2622	.0027	PG 37:5	C43H75O10P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PG 37:5
392.26491	392.2674	.0025	PA O-40:4	C43H79O7PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PA O-40:4
330.24951	330.2427	.0068	ST 21:4;O2	C21H28O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 21:4;O2
330.24951	330.2541	.0046	PA O-34:2	C37H71O7P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PA O-34:2
170.11744	170.1175	.0001	FA 9:3	C9H12O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 9:3
170.11744	170.1175	.0001	WE 9:3	C9H12O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=WE 9:3
170.11744	170.1172	.0003	FA 19:2	C19H34O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 19:2
170.11744	170.1172	.0003	WE 19:2	C19H34O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=WE 19:2
226.14134	226.1438	.0024	CAR 5:1	C12H21NO4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=CAR 5:1
226.14134	226.1438	.0024	FA 12:4;O	C12H16O3	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 12:4;O
226.14134	226.1446	.0033	LPA 19:1	C22H43O7P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=LPA 19:1
226.14134	226.1434	.0020	ST 25:1;O4	C25H42O4Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=ST 25:1;O4
183.09159	183.1016	.0100	FA 10:3;O	C10H14O3	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 10:3;O
183.09159	183.1016	.0100	WE 10:3;O	C10H14O3	[M+H]+	/resources/tools/chemdb_ontology?abbrev=WE 10:3;O
183.09159	183.1016	.0100	FA 10:2;O2	C10H16O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 10:2;O2
183.09159	183.0992	.0076	FA 8:0;O	C8H16O3Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 8:0;O
183.09159	183.0992	.0076	SFE 8:0;O	C8H16O3Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=SFE 8:0;O
183.09159	183.0886	.0030	ST 19:2;O4	C19H28O4Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=ST 19:2;O4
198.07599	198.0757	.0003	ST 19:3;O6	C19H26O6Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=ST 19:3;O6
365.24035	365.2475	.0072	ST 25:6;O2	C25H32O2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=ST 25:6;O2
365.24035	365.2322	.0081	ST 21:2;O5	C21H32O5	[M+H]+	/resources/tools/chemdb_ontology?abbrev=ST 21:2;O5
365.24035	365.2451	.0047	FA 23:6	C23H34O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 23:6
365.24035	365.2387	.0017	PG 33:4	C39H69O10P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PG 33:4
365.24035	365.2439	.0036	PA O-36:3	C39H73O7PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PA O-36:3
365.24035	365.2427	.0023	FA 21:3	C21H36O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 21:3
365.24035	365.2427	.0023	ST 21:0;O2	C21H36O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ST 21:0;O2
365.24035	365.2427	.0023	WE 21:3	C21H36O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=WE 21:3
189.15961	189.1561	.0035	MG O-21:5	C24H40O3	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=MG O-21:5
189.15961	189.1561	.0035	ST 24:1;O3	C24H40O3	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=ST 24:1;O3
398.3122	398.3029	.0093	NA 24:4;O	C24H41NO2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=NA 24:4;O
398.3122	398.3029	.0093	NAE 22:4	C24H41NO2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=NAE 22:4
368.20223	368.2044	.0021	CAR 10:1;O2	C17H31NO6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=CAR 10:1;O2
368.20223	368.2068	.0045	ST 19:3;O6	C19H26O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 19:3;O6
368.20223	368.2022	.0000	PA 36:7	C39H63O8PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PA 36:7
178.11592	178.1074	.0085	FA 7:1;O2	C7H12O4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 7:1;O2
178.11592	178.1146	.0013	FA 19:2;O	C19H34O3Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 19:2;O
324.21246	324.2145	.0021	CAR 9:0	C16H31NO4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=CAR 9:0
324.21246	324.2104	.0021	CerPE 30:2;O2	C32H63N2O6PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=CerPE 30:2;O2
321.1796	321.1849	.0053	FA 22:10	C22H24O2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 22:10
321.1796	321.1696	.0100	FA 18:5;O4	C18H26O6	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 18:5;O4
321.1796	321.1825	.0029	ST 20:4;O2	C20H26O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=ST 20:4;O2
321.1796	321.1801	.0005	FA 18:4	C18H28O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 18:4
321.1796	321.1801	.0005	ST 18:1;O2	C18H28O2Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ST 18:1;O2
178.10714	178.1074	.0002	FA 7:1;O2	C7H12O4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 7:1;O2
178.10714	178.1094	.0023	FA 19:4;O4	C19H30O6	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 19:4;O4
178.10714	178.1040	.0031	ST 22:4;O	C22H30ONa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=ST 22:4;O
227.17512	227.1706	.0045	LPA O-20:0	C23H49O6P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=LPA O-20:0
362.2411	362.2455	.0044	SPBP 18:1;O2	C18H38NO5P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=SPBP 18:1;O2
362.2411	362.2326	.0085	ST 21:4;O4	C21H28O4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 21:4;O4
209.20997	209.2082	.0018	ST 29:0;O	C29H52O	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=ST 29:0;O
285.22789	285.2213	.0066	ST 20:3;O	C20H28O	[M+H]+	/resources/tools/chemdb_ontology?abbrev=ST 20:3;O
285.22789	285.2213	.0066	FA 20:5	C20H30O2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 20:5
285.22789	285.2213	.0066	ST 20:2;O2	C20H30O2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 20:2;O2
529.42119	529.4251	.0039	FA 34:6;O2	C34H56O4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 34:6;O2
529.42119	529.4203	.0009	FA 30:0;O2	C30H60O4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 30:0;O2
230.18601	230.1823	.0037	ST 29:1;O	C29H50ONa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=ST 29:1;O
226.10479	226.1050	.0002	CAR 2:0	C9H17NO4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=CAR 2:0
226.10479	226.1070	.0022	ST 23:3;O6	C23H34O6Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=ST 23:3;O6
326.21696	326.2152	.0017	PG 27:1	C33H63O10P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PG 27:1
326.21696	326.2204	.0035	PA O-30:0	C33H67O7PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PA O-30:0
155.10645	155.1067	.0002	FA 9:2	C9H14O2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 9:2
155.10645	155.1067	.0002	SFE 9:2	C9H14O2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=SFE 9:2
155.10645	155.1067	.0002	WE 9:2	C9H14O2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=WE 9:2
155.10645	155.1067	.0002	FA 9:1;O	C9H16O3	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 9:1;O
155.10645	155.1067	.0002	FA 18:4;O2	C18H28O4	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 18:4;O2
172.13298	172.1332	.0002	FA 9:2	C9H14O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 9:2
172.13298	172.1332	.0002	SFE 9:2	C9H14O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SFE 9:2
172.13298	172.1332	.0002	WE 9:2	C9H14O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=WE 9:2
172.13298	172.1352	.0022	FA 23:6	C23H34O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 23:6
172.13298	172.1328	.0002	FA 19:0	C19H38O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 19:0
172.13298	172.1328	.0002	SFE 19:0	C19H38O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=SFE 19:0
172.13298	172.1328	.0002	WE 19:0	C19H38O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=WE 19:0
356.22725	356.2310	.0038	PG O-29:0	C35H71O9PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PG O-29:0
166.12282	166.1276	.0048	FA 18:1;O3	C18H34O5	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 18:1;O3
526.21007	526.2152	.0052	LPS 15:1	C21H40NO9PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=LPS 15:1
312.20123	312.2048	.0036	PA O-28:0	C31H63O7PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PA O-28:0
280.26314	280.2635	.0003	NAE 16:1	C18H35NO2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=NAE 16:1
280.26314	280.2635	.0003	SPB 18:2;O2	C18H35NO2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=SPB 18:2;O2
194.11484	194.1175	.0027	SFE 11:5	C11H12O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SFE 11:5
194.11484	194.1119	.0029	FA 23:8;O3	C23H30O5	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 23:8;O3
194.11484	194.1172	.0023	FA 23:6	C23H34O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 23:6
382.2883	382.2952	.0069	NAE 20:3;O2	C22H39NO4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=NAE 20:3;O2
382.2883	382.2952	.0069	FA 22:4;O2	C22H36O4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 22:4;O2
382.2883	382.2952	.0069	ST 22:1;O4	C22H36O4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 22:1;O4
382.2883	382.2854	.0029	PA O-42:6	C45H79O7P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PA O-42:6
382.2883	382.2887	.0004	SM 35:0;O2	C40H83N2O6PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=SM 35:0;O2
518.35545	518.3605	.0050	LPC 19:1	C27H54NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=LPC 19:1
518.35545	518.3605	.0050	LPE 22:1	C27H54NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=LPE 22:1
518.35545	518.3605	.0050	PC O-19:1	C27H54NO7P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PC O-19:1
518.35545	518.3581	.0026	LPC O-17:0	C25H54NO6PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=LPC O-17:0
518.35545	518.3581	.0026	LPE O-20:0	C25H54NO6PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=LPE O-20:0
518.35545	518.3476	.0078	ST 30:5;O6	C30H44O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=ST 30:5;O6
325.24754	325.2526	.0050	FA 23:6	C23H34O2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 23:6
325.24754	325.2502	.0026	ST 21:1;O	C21H34ONa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=ST 21:1;O
325.24754	325.2494	.0019	CerPE 32:1;O3	C34H69N2O7P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=CerPE 32:1;O3
325.24754	325.2438	.0038	PA 32:0	C35H69O8P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PA 32:0
325.24754	325.2426	.0050	DG 35:3	C38H68O5Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=DG 35:3
106.03861	106.0389	.0003	FA 10:3	C10H14O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 10:3
329.19792	329.1959	.0021	FA 17:2;O5	C17H30O7	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 17:2;O5
329.19792	329.2023	.0044	LPI 22:0	C31H61O12P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=LPI 22:0
329.19792	329.2063	.0084	FA 17:1;O	C17H32O3Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 17:1;O
329.19792	329.2063	.0084	FOH 17:2;O2	C17H32O3Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FOH 17:2;O2
184.0943	184.0964	.0021	ST 19:1;O4	C19H30O4Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O4
383.30104	383.2945	.0066	ST 26:4;O2	C26H38O2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=ST 26:4;O2
383.30104	383.2945	.0066	ST 26:3;O3	C26H40O3	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 26:3;O3
383.30104	383.2920	.0090	FA 24:4	C24H40O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 24:4
383.30104	383.2920	.0090	ST 24:1;O2	C24H40O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=ST 24:1;O2
383.30104	383.3038	.0028	PG O-36:0	C42H85O9P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PG O-36:0
383.30104	383.3026	.0016	TG 42:1	C45H84O6Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=TG 42:1
194.09326	194.1023	.0090	FA 7:1;O3	C7H12O5	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 7:1;O3
194.09326	194.0913	.0019	FA 18:3;O4	C18H30O6Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 18:3;O4
347.16702	347.1594	.0077	ST 19:3;O3	C19H26O3Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ST 19:3;O3
347.2299	347.2217	.0082	ST 21:3;O4	C21H30O4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=ST 21:3;O4
347.2299	347.2369	.0070	ST 25:6;O2	C25H32O2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 25:6;O2
347.2299	347.2217	.0082	ST 21:2;O5	C21H32O5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 21:2;O5
347.2299	347.2281	.0018	PA 36:6	C39H65O8P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PA 36:6
347.2299	347.2313	.0014	CerPE 32:1;O3	C34H69N2O7PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=CerPE 32:1;O3
347.2299	347.2257	.0042	PA 32:0	C35H69O8PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PA 32:0
347.2299	347.2321	.0022	ST 21:1;O	C21H34ONa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=ST 21:1;O
196.08024	196.0816	.0013	FA 6:1;O4	C6H10O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 6:1;O4
281.19768	281.1900	.0077	ST 20:4;O2	C20H26O2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 20:4;O2
301.25803	301.2526	.0054	ST 21:2;O	C21H32O	[M+H]+	/resources/tools/chemdb_ontology?abbrev=ST 21:2;O
301.25803	301.2526	.0054	FA 21:4	C21H34O2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 21:4
301.25803	301.2526	.0054	ST 21:1;O2	C21H34O2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=ST 21:1;O2
360.20439	360.2121	.0077	CAR 10:0	C17H33NO4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=CAR 10:0
132.05506	132.0546	.0005	FA 14:5	C14H18O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 14:5
88.0213	88.0207	.0006	FA 6:1;O	C6H10O3Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 6:1;O
194.08431	194.0812	.0031	FA 10:6;O	C10H8O3	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 10:6;O
132.04758	132.0469	.0007	FA 10:1;O3	C10H18O5Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 10:1;O3
268.17501	268.1721	.0029	ST 30:2;O5	C30H50O5Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=ST 30:2;O5
618.33195	618.3402	.0082	PE 25:4;O2	C30H52NO10P	[M+H]+	/resources/tools/chemdb_ontology?abbrev=PE 25:4;O2
618.33195	618.3402	.0082	PE 25:3;O3	C30H54NO11P	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=PE 25:3;O3
618.33195	618.3378	.0058	PC 20:1;O2	C28H54NO10PNa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=PC 20:1;O2
344.21033	344.2152	.0049	PG 30:4	C36H63O10P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PG 30:4
307.19727	307.1904	.0069	FA 18:4;O3	C18H28O5	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 18:4;O3
307.19727	307.2056	.0084	FA 22:8	C22H28O2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 22:8
307.19727	307.2032	.0060	ST 20:3;O	C20H28ONa	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=ST 20:3;O
307.19727	307.1968	.0004	PA 30:4	C33H57O8P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PA 30:4
307.19727	307.2009	.0037	ST 27:0;O4;GlcA	C33H56O10	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=ST 27:0;O4;GlcA
202.15906	202.1563	.0027	WE 22:1;O4	C22H42O6	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=WE 22:1;O4
202.15906	202.1640	.0049	FA 26:5;O	C26H42O3	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 26:5;O
202.15906	202.1640	.0049	ST 26:2;O3	C26H42O3	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=ST 26:2;O3
203.12088	203.1278	.0069	FA 10:1;O2	C10H18O4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 10:1;O2
203.12088	203.1278	.0069	WE 10:1;O2	C10H18O4	[M+H]+	/resources/tools/chemdb_ontology?abbrev=WE 10:1;O2
203.12088	203.1172	.0037	ST 23:4;O6	C23H32O6	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=ST 23:4;O6
203.12088	203.1224	.0016	FA 23:5;O	C23H36O3Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 23:5;O
200.16428	200.1645	.0002	FA 11:2	C11H18O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 11:2
200.16428	200.1645	.0002	SFE 11:2	C11H18O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=SFE 11:2
200.16428	200.1645	.0002	WE 11:2	C11H18O2	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=WE 11:2
200.16428	200.1665	.0022	SFE 27:6	C27H42O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=SFE 27:6
200.16428	200.1665	.0022	ST 27:3;O2	C27H42O2	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=ST 27:3;O2
200.16428	200.1641	.0002	FA 23:0	C23H46O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=FA 23:0
200.16428	200.1641	.0002	WE 23:0	C23H46O2Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=WE 23:0
374.22012	374.2278	.0076	CAR 11:0	C18H35NO4Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=CAR 11:0
352.24559	352.2458	.0002	CAR 11:0	C18H35NO4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=CAR 11:0
352.24559	352.2482	.0026	FA 20:5;O2	C20H30O4	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 20:5;O2
352.24559	352.2417	.0039	CerPE 34:2;O2	C36H71N2O6PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=CerPE 34:2;O2
358.22652	358.2224	.0041	FA 18:4;O4	C18H28O6	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 18:4;O4
358.22652	358.2309	.0043	PG 32:4	C38H67O10P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PG 32:4
369.28544	369.2764	.0090	FA 23:4	C23H38O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 23:4
369.28544	369.2764	.0090	ST 23:1;O2	C23H38O2Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=ST 23:1;O2
369.28544	369.2882	.0027	PG O-34:0	C40H81O9P	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=PG O-34:0
369.28544	369.2870	.0015	TG 40:1	C43H80O6Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=TG 40:1
415.20139	415.2091	.0077	FA 22:6;O4	C22H32O6Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 22:6;O4
415.20139	415.2067	.0053	FA 20:3;O4	C20H34O6Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FA 20:3;O4
235.21694	235.2162	.0007	FA 29:1;O2	C29H56O4	[M+2H]2+	/resources/tools/chemdb_ontology?abbrev=FA 29:1;O2
358.10751	358.1002	.0073	LPC 3:0	C11H24NO7PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=LPC 3:0
358.10751	358.1002	.0073	PC O-3:0	C11H24NO7PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=PC O-3:0
309.2375	309.2424	.0049	FA 19:3;O	C19H32O3	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 19:3;O
309.2375	309.2424	.0049	FA 19:2;O2	C19H34O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 19:2;O2
309.2375	309.2424	.0049	FOH 19:3;O3	C19H34O4	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FOH 19:3;O3
309.2375	309.2400	.0025	FA 17:0;O	C17H34O3Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=FA 17:0;O
313.25948	313.2526	.0069	FA 22:5	C22H34O2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=FA 22:5
313.25948	313.2526	.0069	SFE 22:5	C22H34O2	[M+H-H2O]+	/resources/tools/chemdb_ontology?abbrev=SFE 22:5
313.25948	313.2607	.0013	DG O-34:1	C37H72O4Na2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=DG O-34:1
405.21286	405.2036	.0092	ST 24:6;O4	C24H30O4Na	[M+Na]+	/resources/tools/chemdb_ontology?abbrev=ST 24:6;O4
405.21286	405.2130	.0001	PI 29:2	C38H69O13PNa2	[M+2Na]2+	/resources/tools/chemdb_ontology?abbrev=PI 29:2
331.05214	331.0553	.0031	FOH 16:10;O4	C16H14O5Na2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=FOH 16:10;O4
372.12325	372.1159	.0074	LPC 4:0	C12H26NO7PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=LPC 4:0
372.12325	372.1159	.0074	PC O-4:0	C12H26NO7PNa2	[M+2Na-H]+	/resources/tools/chemdb_ontology?abbrev=PC O-4:0
366.22418	366.2275	.0033	FA 20:6;O3	C20H28O5	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=FA 20:6;O3
366.22418	366.2275	.0033	WE 20:6;O3	C20H28O5	[M+NH4]+	/resources/tools/chemdb_ontology?abbrev=WE 20:6;O3
411.33229	411.3258	.0065	FA 28:7	C28H42O2	[M+H]+	/resources/tools/chemdb_ontology?abbrev=FA 28:7
