Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
729.56301	729.5675	.0045	DG 41:5	C44H76O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=DG 41:5
729.56301	729.5675	.0045	DG 40:5	C43H74O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=DG 40:5
729.56301	729.5672	.0042	PC O-33:2	C41H80NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC O-33:2
729.56301	729.5672	.0042	PE O-36:2	C41H80NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE O-36:2
700.43233	700.4326	.0002	LPS O-28:1;O	C34H68NO9P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=LPS O-28:1;O
700.43233	700.4326	.0002	PS O-28:0	C34H68NO9P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PS O-28:0
700.43233	700.4315	.0008	PG 31:4	C37H65O10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PG 31:4
691.39816	691.4061	.0079	PC 26:3;O3	C34H62NO11P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC 26:3;O3
689.40038	689.3955	.0049	PA 33:4	C36H63O8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PA 33:4
689.40038	689.3904	.0100	PC 26:4;O3	C34H60NO11P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC 26:4;O3
701.42801	701.4268	.0012	PS 30:3	C36H64NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS 30:3
798.60949	798.6018	.0077	PE 40:2	C45H86NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 40:2
798.60949	798.6101	.0006	HexCer 38:2;O2	C44H83NO8	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 38:2;O2
798.60949	798.6101	.0006	HexCer 37:2;O2	C43H81NO8	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=HexCer 37:2;O2
798.60949	798.6018	.0077	PC 38:2	C46H88NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 38:2
798.60949	798.6139	.0044	PA 43:2	C46H87O8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PA 43:2
702.42994	702.4352	.0052	PS 30:2	C36H66NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 30:2
702.42994	702.4352	.0052	PE 30:3	C35H64NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 30:3
711.46384	711.4737	.0099	PA 34:0	C37H73O8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PA 34:0
711.46384	711.4607	.0032	PA O-34:5	C37H65O7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PA O-34:5
788.58093	788.5811	.0002	PS O-37:1	C43H84NO9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS O-37:1
788.58093	788.5813	.0003	HexCer 38:2;O2	C44H83NO8	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=HexCer 38:2;O2
788.58093	788.5811	.0002	PC O-34:2	C42H82NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC O-34:2
788.58093	788.5811	.0002	PE O-37:2	C42H82NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE O-37:2
788.58093	788.5893	.0084	HexCer 36:1;O3	C42H81NO9	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 36:1;O3
788.58093	788.5811	.0002	PC O-33:2	C41H80NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC O-33:2
788.58093	788.5811	.0002	PE O-36:2	C41H80NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE O-36:2
799.61297	799.6222	.0093	PA 43:1	C46H89O8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PA 43:1
799.61297	799.6094	.0036	TG 45:5	C48H82O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=TG 45:5
799.61297	799.6094	.0036	TG 44:5	C47H80O6	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=TG 44:5
799.61297	799.6091	.0039	PC 37:2	C45H86NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC 37:2
799.61297	799.6091	.0039	PE 40:2	C45H86NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE 40:2
855.65877	855.6508	.0079	TG 53:10	C56H88O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=TG 53:10
855.65877	855.6597	.0009	SM 42:3;O2	C47H91N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SM 42:3;O2
623.54419	623.5539	.0097	WE 40:2	C40H76O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 40:2
622.54102	622.5416	.0006	Cer 37:2;O2	C37H71NO3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 37:2;O2
622.54102	622.5416	.0006	Cer 36:2;O2	C36H69NO3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 36:2;O2
702.54343	702.5443	.0009	PE O-34:1	C39H78NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-34:1
702.54343	702.5443	.0009	PC O-32:1	C40H80NO7P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC O-32:1
704.5503	704.5600	.0097	PE O-34:0	C39H80NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-34:0
704.5503	704.5600	.0097	PC O-32:0	C40H82NO7P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC O-32:0
704.5503	704.5468	.0035	CerPE 36:1;O3	C38H77N2O7P	Neutral	/resources/tools/chemdb_ontology?abbrev=CerPE 36:1;O3
770.53114	770.5342	.0030	PS O-36:3	C42H78NO9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS O-36:3
770.53114	770.5342	.0030	PE O-36:4	C41H76NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE O-36:4
838.51944	838.5159	.0035	PC 38:7	C46H78NO8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PC 38:7
838.51944	838.5159	.0035	PE 41:7	C46H78NO8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE 41:7
838.51944	838.5240	.0045	PS O-38:6	C44H76NO9P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS O-38:6
838.51944	838.5240	.0045	PE 38:6;O	C43H74NO9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 38:6;O
923.64582	923.6513	.0055	PG 44:1	C50H97O10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG 44:1
856.66218	856.6581	.0041	TG 53:10	C56H88O6	Neutral	/resources/tools/chemdb_ontology?abbrev=TG 53:10
676.55572	676.5652	.0095	Cer 39:0;O4	C39H79NO5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 39:0;O4
676.55572	676.5519	.0038	SM 32:0;O2	C37H77N2O6P	Neutral	/resources/tools/chemdb_ontology?abbrev=SM 32:0;O2
707.5464	707.5539	.0075	CE 20:4	C47H76O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=CE 20:4
707.5464	707.5387	.0077	DG 40:4	C43H76O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=DG 40:4
771.57312	771.5658	.0073	SM 36:3;O2	C41H79N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SM 36:3;O2
771.57312	771.5658	.0073	CerPE 38:3;O2	C40H77N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CerPE 38:3;O2
771.57312	771.5727	.0004	CL 78:2	C87H166O17P2	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=CL 78:2
771.57312	771.5778	.0047	PC 35:2	C43H82NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC 35:2
771.57312	771.5778	.0047	PE 38:2	C43H82NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE 38:2
743.56984	743.5709	.0010	CerPE 39:2;O3	C41H81N2O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CerPE 39:2;O3
767.44178	767.4424	.0006	PA 39:7	C42H69O8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PA 39:7
640.55133	640.5441	.0072	Cer 39:2;O2	C39H75NO3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 39:2;O2
640.55133	640.5522	.0008	Cer 36:1;O3	C36H71NO4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 36:1;O3
757.41299	757.4145	.0015	PI 25:0	C34H65O13P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PI 25:0
757.41299	757.4145	.0015	PI 24:0	C33H63O13P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PI 24:0
770.56992	770.5705	.0006	PE 38:2	C43H82NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 38:2
770.56992	770.5707	.0008	DGTS 34:2	C44H81NO7	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=DGTS 34:2
770.56992	770.5788	.0089	HexCer 36:2;O2	C42H79NO8	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 36:2;O2
770.56992	770.5788	.0089	HexCer 35:2;O2	C41H77NO8	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=HexCer 35:2;O2
770.56992	770.5705	.0006	PC 36:2	C44H84NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 36:2
833.61024	833.6146	.0043	PS 39:0	C45H88NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS 39:0
900.59409	900.5971	.0031	PS 41:3	C47H86NO10P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS 41:3
900.59409	900.5971	.0031	PS 40:3	C46H84NO10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PS 40:3
777.47036	777.4712	.0009	PG 37:7	C43H71O10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PG 37:7
777.47036	777.4712	.0009	PA 39:7	C42H69O8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA 39:7
777.47036	777.4712	.0009	PA 38:7	C41H67O8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PA 38:7
758.4159	758.4250	.0091	PS 31:4	C37H64NO10P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS 31:4
758.4159	758.4250	.0091	PS 30:4	C36H62NO10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PS 30:4
768.44474	768.4377	.0071	PE 36:7	C41H68NO8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE 36:7
692.33979	692.3417	.0019	PS 26:3;O3	C32H56NO13P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 26:3;O3
692.33979	692.3417	.0019	PE 26:4;O3	C31H54NO11P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 26:4;O3
692.33979	692.3417	.0019	PE 25:4;O3	C30H52NO11P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 25:4;O3
832.6069	832.6073	.0004	PS 39:0	C45H88NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 39:0
832.6069	832.6075	.0006	HexCer 40:2;O3	C46H87NO9	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=HexCer 40:2;O3
832.6069	832.5992	.0077	PC O-38:3	C46H88NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PC O-38:3
832.6069	832.6073	.0004	PC 36:1	C44H86NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 36:1
832.6069	832.6073	.0004	PE 39:1	C44H86NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 39:1
832.6069	832.6156	.0087	HexCer 38:1;O4	C44H85NO10	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 38:1;O4
832.6069	832.6073	.0004	PC 35:1	C43H84NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 35:1
832.6069	832.6073	.0004	PE 38:1	C43H84NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 38:1
606.54604	606.5467	.0007	Cer 38:2;O3	C38H73NO4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:2;O3
653.55477	653.5514	.0033	CE 15:1	C42H72O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CE 15:1
653.55477	653.5514	.0033	CE 14:1	C41H70O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CE 14:1
815.54956	815.5444	.0052	PG O-36:4	C42H77O9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PG O-36:4
815.54956	815.5465	.0031	PC 39:8	C47H78NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC 39:8
815.54956	815.5465	.0031	PE 42:8	C47H78NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE 42:8
718.56149	718.5625	.0010	CerPE 37:1;O3	C39H79N2O7P	Neutral	/resources/tools/chemdb_ontology?abbrev=CerPE 37:1;O3
718.56149	718.5536	.0079	DG 44:9	C47H74O5	Neutral	/resources/tools/chemdb_ontology?abbrev=DG 44:9
239.05944	239.0692	.0097	FA 9:1;O3	C9H16O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 9:1;O3
239.05944	239.0561	.0033	FA 10:5;O2	C10H10O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 10:5;O2
718.53868	718.5392	.0006	PE 34:0	C39H78NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 34:0
718.53868	718.5392	.0006	CerP 38:1;O2	C38H76NO6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CerP 38:1;O2
718.53868	718.5475	.0088	HexCer 32:0;O2	C38H75NO8	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 32:0;O2
718.53868	718.5392	.0006	PC 32:0	C40H80NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 32:0
784.56521	784.5580	.0072	HexCer 35:3;O3	C41H75NO9	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=HexCer 35:3;O3
784.56521	784.5618	.0034	PG O-38:4	C44H81O9P	Neutral	/resources/tools/chemdb_ontology?abbrev=PG O-38:4
816.55275	816.5549	.0021	PE 42:7	C47H80NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 42:7
816.55275	816.5549	.0021	PC 40:7	C48H82NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 40:7
814.54795	814.5392	.0087	PE 42:8	C47H78NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 42:8
814.54795	814.5523	.0043	PE O-40:5	C45H82NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE O-40:5
814.54795	814.5392	.0087	PC 40:8	C48H80NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 40:8
165.04073	165.0324	.0083	FA 6:1;O	C6H10O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 6:1;O
165.04073	165.0405	.0003	FA 4:0;O2	C4H8O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 4:0;O2
719.54181	719.5387	.0031	DG 41:5	C44H76O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=DG 41:5
719.54181	719.5345	.0073	CerPE 35:1;O2	C37H75N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CerPE 35:1;O2
719.54181	719.5345	.0073	SM 32:1;O2	C37H75N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SM 32:1;O2
719.54181	719.5345	.0073	CerPE 34:1;O2	C36H73N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CerPE 34:1;O2
719.54181	719.5465	.0047	PC 31:0	C39H78NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC 31:0
719.54181	719.5465	.0047	PE 34:0	C39H78NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE 34:0
1050.30032	1050.3067	.0064	CoA 16:1;O3	C37H64N7O20P3S	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CoA 16:1;O3
1050.30032	1050.3067	.0064	CoA 15:1;O	C36H62N7O18P3S	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CoA 15:1;O
1050.30032	1050.3067	.0064	CoA 14:1;O	C35H60N7O18P3S	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CoA 14:1;O
642.5227	642.5234	.0007	Cer 38:2;O3	C38H73NO4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 38:2;O3
642.5227	642.5314	.0087	Cer 36:1;O4	C36H71NO5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 36:1;O4
642.5227	642.5223	.0004	DG 38:5	C41H70O5	Neutral	/resources/tools/chemdb_ontology?abbrev=DG 38:5
745.61523	745.6117	.0036	PA O-40:0	C43H87O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PA O-40:0
745.61523	745.6140	.0012	CE 22:4	C49H80O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CE 22:4
745.61523	745.6229	.0077	SM 38:0;O2	C43H89N2O6P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=SM 38:0;O2
829.53085	829.5236	.0072	PG 37:4	C43H77O10P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PG 37:4
829.53085	829.5236	.0072	PG 36:4	C42H75O10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PG 36:4
1239.27784	1239.2786	.0008	FA 84:1;O2	C84H166O4	Neutral	/resources/tools/chemdb_ontology?abbrev=FA 84:1;O2
745.55796	745.5543	.0036	DG 43:6	C46H78O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=DG 43:6
745.55796	745.5501	.0078	CerPE 37:2;O2	C39H77N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CerPE 37:2;O2
745.55796	745.5501	.0078	SM 34:2;O2	C39H77N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SM 34:2;O2
745.55796	745.5501	.0078	CerPE 36:2;O2	C38H75N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CerPE 36:2;O2
745.55796	745.5501	.0078	SM 33:2;O2	C38H75N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SM 33:2;O2
745.55796	745.5571	.0009	CL 74:0	C83H162O17P2	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=CL 74:0
745.55796	745.5622	.0042	PC 33:1	C41H80NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC 33:1
745.55796	745.5622	.0042	PE 36:1	C41H80NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE 36:1
744.61125	744.6145	.0033	CerPE 40:1;O2	C42H85N2O6P	Neutral	/resources/tools/chemdb_ontology?abbrev=CerPE 40:1;O2
744.61125	744.6145	.0033	SM 37:1;O2	C42H85N2O6P	Neutral	/resources/tools/chemdb_ontology?abbrev=SM 37:1;O2
744.61125	744.6033	.0080	PA O-40:1	C43H85O7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PA O-40:1
747.56361	747.5546	.0091	PG O-35:1	C41H81O9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PG O-35:1
747.56361	747.5700	.0064	DG 43:5	C46H80O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=DG 43:5
747.56361	747.5658	.0022	CerPE 37:1;O2	C39H79N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CerPE 37:1;O2
747.56361	747.5658	.0022	SM 34:1;O2	C39H79N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SM 34:1;O2
747.56361	747.5546	.0091	PA O-37:1	C40H79O7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA O-37:1
747.56361	747.5658	.0022	CerPE 36:1;O2	C38H77N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CerPE 36:1;O2
747.56361	747.5658	.0022	SM 33:1;O2	C38H77N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SM 33:1;O2
747.56361	747.5546	.0091	PA O-36:1	C39H77O7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PA O-36:1
669.54142	669.5464	.0049	DG 40:5	C43H74O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=DG 40:5
880.52925	880.5345	.0053	PS 40:6	C46H78NO10P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS 40:6
880.52925	880.5345	.0053	PS 39:6	C45H76NO10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PS 39:6
812.54191	812.5447	.0028	PS 38:3	C44H80NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 38:3
812.54191	812.5366	.0053	PE O-40:6	C45H80NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE O-40:6
812.54191	812.5447	.0028	PC 35:4	C43H78NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 35:4
812.54191	812.5447	.0028	PE 38:4	C43H78NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 38:4
812.54191	812.5447	.0028	PE O-38:5;O	C43H78NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE O-38:5;O
812.54191	812.5447	.0028	PC 34:4	C42H76NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 34:4
812.54191	812.5447	.0028	PE 37:4	C42H76NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 37:4
717.56341	717.5552	.0082	CerPE 37:1;O3	C39H79N2O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CerPE 37:1;O3
717.56341	717.5675	.0041	DG 40:4	C43H76O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=DG 40:4
717.56341	717.5675	.0041	DG 39:4	C42H74O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=DG 39:4
717.56341	717.5672	.0038	PC O-32:1	C40H80NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC O-32:1
717.56341	717.5672	.0038	PE O-35:1	C40H80NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE O-35:1
314.07893	314.0764	.0026	CoA 12:2	C33H54N7O17P3S	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=CoA 12:2
813.54524	813.5418	.0034	PG 36:0	C42H83O10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG 36:0
813.54524	813.5520	.0067	PS 38:3	C44H80NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS 38:3
813.54524	813.5367	.0085	IPC 34:0;O4	C40H80NO13P	Neutral	/resources/tools/chemdb_ontology?abbrev=IPC 34:0;O4
315.0757	315.0794	.0037	FA 18:10;O	C18H16O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 18:10;O
746.56101	746.5705	.0095	PE 36:0	C41H82NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 36:0
746.56101	746.5707	.0097	DGTS 32:0	C42H81NO7	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=DGTS 32:0
746.56101	746.5705	.0095	CerP 40:1;O2	C40H80NO6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CerP 40:1;O2
746.56101	746.5705	.0095	PC 34:0	C42H84NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 34:0
881.53242	881.5316	.0008	PI O-36:3	C45H83O12P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PI O-36:3
881.53242	881.5397	.0073	PI 34:1	C43H81O13P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PI 34:1
881.53242	881.5397	.0073	PI 33:1	C42H79O13P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PI 33:1
927.52448	927.5240	.0004	PI 38:6	C47H79O13P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PI 38:6
927.52448	927.5240	.0004	PI 37:6	C46H77O13P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PI 37:6
716.57832	716.5832	.0049	CerPE 38:1;O2	C40H81N2O6P	Neutral	/resources/tools/chemdb_ontology?abbrev=CerPE 38:1;O2
716.57832	716.5832	.0049	SM 35:1;O2	C40H81N2O6P	Neutral	/resources/tools/chemdb_ontology?abbrev=SM 35:1;O2
716.57832	716.5720	.0063	PA O-38:1	C41H81O7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PA O-38:1
715.5756	715.5760	.0004	CerPE 38:1;O2	C40H81N2O6P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CerPE 38:1;O2
715.5756	715.5671	.0085	CE 20:5	C47H74O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CE 20:5
715.5756	715.5760	.0004	SM 36:1;O2	C41H83N2O6P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=SM 36:1;O2
783.56275	783.5546	.0082	PG O-38:4	C44H81O9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PG O-38:4
783.56275	783.5546	.0082	PA O-40:4	C43H79O7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA O-40:4
716.55952	716.5600	.0005	PE O-35:1	C40H80NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-35:1
716.55952	716.5682	.0087	HexCer 34:0;O3	C40H79NO9	[M-H]-	/resources/tools/chemdb_ontology?abbrev=HexCer 34:0;O3
716.55952	716.5600	.0005	PC O-33:1	C41H82NO7P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC O-33:1
785.55059	785.5469	.0037	PG O-35:0	C41H83O9P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG O-35:0
785.55059	785.5571	.0065	PS O-37:3	C43H80NO9P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS O-37:3
890.48204	890.4744	.0076	PS 42:10	C48H74NO10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PS 42:10
858.53454	858.5291	.0055	PS 42:8	C48H78NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 42:8
858.53454	858.5421	.0076	PS O-40:5	C46H82NO9P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PS O-40:5
858.53454	858.5349	.0004	IPC 34:0;O4	C40H80NO13P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=IPC 34:0;O4
858.53454	858.5291	.0055	PE 42:9	C47H76NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 42:9
858.53454	858.5291	.0055	PC 38:9	C46H74NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 38:9
858.53454	858.5258	.0087	PI 36:4	C45H79O13P	Neutral	/resources/tools/chemdb_ontology?abbrev=PI 36:4
803.62778	803.6195	.0083	TG 49:8	C52H84O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=TG 49:8
803.62778	803.6284	.0006	SM 38:1;O2	C43H87N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SM 38:1;O2
803.62778	803.6284	.0006	CerPE 40:1;O2	C42H85N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CerPE 40:1;O2
803.62778	803.6284	.0006	SM 37:1;O2	C42H85N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SM 37:1;O2
