Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
580.49434	580.4947	.0003	Cer 33:2;O2	C33H63NO3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 33:2;O2
770.49462	770.4978	.0031	PS 35:3	C41H74NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 35:3
770.49462	770.4978	.0031	PC 32:4	C40H72NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 32:4
770.49462	770.4978	.0031	PE 35:4	C40H72NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 35:4
770.49462	770.4978	.0031	PC 31:4	C39H70NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 31:4
770.49462	770.4978	.0031	PE 34:4	C39H70NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 34:4
770.49462	770.4969	.0023	MGDG 36:8	C45H70O10	Neutral	/resources/tools/chemdb_ontology?abbrev=MGDG 36:8
770.49462	770.4887	.0060	PA 42:9	C45H71O8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PA 42:9
815.50531	815.5080	.0027	PI O-34:4	C43H77O12P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI O-34:4
815.50531	815.4999	.0054	PG O-38:6	C44H77O9P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG O-38:6
815.50531	815.5080	.0027	PG 36:4	C42H75O10P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PG 36:4
815.50531	815.5080	.0027	PG 35:4	C41H73O10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PG 35:4
582.50072	582.5103	.0096	Cer 34:1;O2	C34H67NO3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=Cer 34:1;O2
582.50072	582.5103	.0096	Cer 33:1;O2	C33H65NO3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=Cer 33:1;O2
652.59908	652.6006	.0015	DG 38:0	C41H80O5	Neutral	/resources/tools/chemdb_ontology?abbrev=DG 38:0
588.47576	588.4764	.0007	Cer 34:1;O3	C34H67NO4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 34:1;O3
588.47576	588.4754	.0004	DG 34:4	C37H64O5	Neutral	/resources/tools/chemdb_ontology?abbrev=DG 34:4
598.48771	598.4972	.0094	Cer 36:2;O2	C36H69NO3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 36:2;O2
788.54265	788.5447	.0021	PS 36:1	C42H80NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 36:1
788.54265	788.5449	.0022	HexCer 37:3;O3	C43H79NO9	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=HexCer 37:3;O3
788.54265	788.5366	.0060	PC O-35:4	C43H80NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PC O-35:4
788.54265	788.5366	.0060	PE O-38:4	C43H80NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE O-38:4
788.54265	788.5447	.0021	PC 33:2	C41H78NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 33:2
788.54265	788.5447	.0021	PE 36:2	C41H78NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 36:2
788.54265	788.5447	.0021	PC 32:2	C40H76NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 32:2
788.54265	788.5447	.0021	PE 35:2	C40H76NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 35:2
679.41087	679.4111	.0002	PA 32:2	C35H65O8P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PA 32:2
679.41087	679.4061	.0048	PE 28:2;O3	C33H62NO11P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE 28:2;O3
599.50757	599.5045	.0031	FA 38:5	C38H66O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 38:5
599.50757	599.5045	.0031	WE 38:5	C38H66O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 38:5
909.55507	909.5499	.0052	PI 40:6	C49H83O13P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI 40:6
909.55507	909.5629	.0079	PI O-38:3	C47H87O12P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PI O-38:3
814.55933	814.5604	.0010	PS 38:2	C44H82NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 38:2
814.55933	814.5523	.0070	PE O-40:5	C45H82NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE O-40:5
814.55933	814.5604	.0010	PC 35:3	C43H80NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 35:3
814.55933	814.5604	.0010	PE 38:3	C43H80NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 38:3
814.55933	814.5604	.0010	PC 34:3	C42H78NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 34:3
814.55933	814.5604	.0010	PE 37:3	C42H78NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 37:3
800.56012	800.5567	.0034	PG 38:3	C44H81O10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PG 38:3
886.62544	886.6261	.0007	Hex2Cer 36:2;O2	C48H89NO13	[M-H]-	/resources/tools/chemdb_ontology?abbrev=Hex2Cer 36:2;O2
886.62544	886.6179	.0076	PS O-40:3	C46H86NO9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PS O-40:3
841.56812	841.5731	.0050	PG 38:0	C44H87O10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG 38:0
841.56812	841.5600	.0081	PG O-38:5	C44H79O9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PG O-38:5
841.56812	841.5680	.0001	IPC 36:0;O4	C42H84NO13P	Neutral	/resources/tools/chemdb_ontology?abbrev=IPC 36:0;O4
774.58419	774.5775	.0067	PG O-37:2	C43H83O9P	Neutral	/resources/tools/chemdb_ontology?abbrev=PG O-37:2
773.58094	773.5814	.0005	CerPE 39:2;O2	C41H81N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CerPE 39:2;O2
773.58094	773.5814	.0005	SM 36:2;O2	C41H81N2O6P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SM 36:2;O2
773.58094	773.5814	.0005	CerPE 38:2;O2	C40H79N2O6P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=CerPE 38:2;O2
773.58094	773.5806	.0004	DGCC 36:5	C46H79NO8	Neutral	/resources/tools/chemdb_ontology?abbrev=DGCC 36:5
293.17597	293.1758	.0001	FA 16:4	C16H24O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 16:4
293.17597	293.1758	.0001	SFE 16:4	C16H24O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 16:4
293.17597	293.1758	.0001	FA 15:4	C15H22O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 15:4
293.17597	293.1758	.0001	WE 15:4	C15H22O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 15:4
293.17597	293.1758	.0001	ST 28:3;O2;GlcA	C34H52O8	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=ST 28:3;O2;GlcA
799.55696	799.5495	.0075	PG 38:3	C44H81O10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PG 38:3
799.55696	799.5625	.0056	PG O-36:0	C42H85O9P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG O-36:0
799.55696	799.5577	.0008	MGDG 34:2	C43H78O10	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=MGDG 34:2
799.55696	799.5495	.0075	PA 40:3	C43H79O8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA 40:3
799.55696	799.5495	.0075	PA 39:3	C42H77O8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PA 39:3
821.554	821.5549	.0009	PI O-34:1	C43H83O12P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI O-34:1
821.554	821.5469	.0071	PG O-38:3	C44H83O9P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG O-38:3
821.554	821.5549	.0009	PG 36:1	C42H81O10P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PG 36:1
821.554	821.5549	.0009	PG 35:1	C41H79O10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PG 35:1
821.554	821.5571	.0031	PS O-40:6	C46H80NO9P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS O-40:6
854.55997	854.5683	.0084	PS 38:0	C44H86NO10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PS 38:0
854.55997	854.5553	.0047	PS O-38:5	C44H78NO9P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PS O-38:5
701.52381	701.5239	.0001	CerPE 36:2;O3	C38H75N2O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CerPE 36:2;O3
776.54383	776.5447	.0009	PS 35:0	C41H80NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 35:0
776.54383	776.5449	.0011	HexCer 36:2;O3	C42H79NO9	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=HexCer 36:2;O3
776.54383	776.5366	.0072	PC O-34:3	C42H80NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PC O-34:3
776.54383	776.5366	.0072	PE O-37:3	C42H80NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE O-37:3
776.54383	776.5447	.0009	PC 32:1	C40H78NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 32:1
776.54383	776.5447	.0009	PE 35:1	C40H78NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 35:1
776.54383	776.5530	.0091	HexCer 34:1;O4	C40H77NO10	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 34:1;O4
776.54383	776.5447	.0009	PC 31:1	C39H76NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 31:1
776.54383	776.5447	.0009	PE 34:1	C39H76NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 34:1
776.54383	776.5439	.0000	MGDG 36:5	C45H76O10	Neutral	/resources/tools/chemdb_ontology?abbrev=MGDG 36:5
776.54383	776.5356	.0082	PA 42:6	C45H77O8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PA 42:6
787.57599	787.5859	.0099	PG O-38:2	C44H85O9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PG O-38:2
787.57599	787.5859	.0099	PA O-40:2	C43H83O7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA O-40:2
787.57599	787.5859	.0099	PA O-39:2	C42H81O7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PA O-39:2
787.57599	787.5727	.0033	PS O-37:2	C43H82NO9P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS O-37:2
502.398	502.3936	.0044	NAT 26:0	C28H57NO4S	[M-H]-	/resources/tools/chemdb_ontology?abbrev=NAT 26:0
741.57049	741.5804	.0099	PA O-40:2	C43H83O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PA O-40:2
741.57049	741.5675	.0030	DG 42:6	C45H76O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=DG 42:6
741.57049	741.5675	.0030	DG 41:6	C44H74O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=DG 41:6
741.57049	741.5672	.0032	PC O-34:3	C42H80NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC O-34:3
741.57049	741.5672	.0032	PE O-37:3	C42H80NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE O-37:3
741.57049	741.5755	.0050	HexCer 36:2;O3	C42H79NO9	Neutral	/resources/tools/chemdb_ontology?abbrev=HexCer 36:2;O3
564.49916	564.4997	.0006	Cer 35:2;O3	C35H67NO4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=Cer 35:2;O3
600.47568	600.4764	.0007	Cer 35:2;O3	C35H67NO4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=Cer 35:2;O3
600.47568	600.4754	.0003	DG 35:5	C38H64O5	Neutral	/resources/tools/chemdb_ontology?abbrev=DG 35:5
607.45737	607.4579	.0006	DG 32:3	C35H62O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=DG 32:3
607.45737	607.4579	.0006	DG 31:3	C34H60O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=DG 31:3
607.45737	607.4577	.0003	LPC 24:0	C32H66NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=LPC 24:0
607.45737	607.4577	.0003	LPE O-27:1;O	C32H66NO7P	Neutral	/resources/tools/chemdb_ontology?abbrev=LPE O-27:1;O
740.5231	740.5236	.0005	PE 36:3	C41H76NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 36:3
740.5231	740.5236	.0005	PC 34:3	C42H78NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 34:3
797.6037	797.6066	.0029	PA 43:2	C46H87O8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PA 43:2
297.15287	297.1627	.0098	FA 17:4	C17H26O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 17:4
796.59755	796.5992	.0017	PC O-35:0	C43H88NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PC O-35:0
796.59755	796.5992	.0017	PE O-38:0	C43H88NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE O-38:0
796.59755	796.5944	.0031	HexCer 38:3;O2	C44H81NO8	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 38:3;O2
786.57293	786.5655	.0075	PS O-37:2	C43H82NO9P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS O-37:2
786.57293	786.5656	.0073	HexCer 38:3;O2	C44H81NO8	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=HexCer 38:3;O2
786.57293	786.5737	.0008	HexCer 36:2;O3	C42H79NO9	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 36:2;O3
786.57293	786.5655	.0075	PC O-34:3	C42H80NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC O-34:3
786.57293	786.5655	.0075	PE O-37:3	C42H80NO7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE O-37:3
786.57293	786.5737	.0008	HexCer 35:2;O3	C41H77NO9	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=HexCer 35:2;O3
786.57293	786.5655	.0075	PC O-33:3	C41H78NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC O-33:3
786.57293	786.5655	.0075	PE O-36:3	C41H78NO7P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE O-36:3
786.57293	786.5775	.0045	PG O-38:3	C44H83O9P	Neutral	/resources/tools/chemdb_ontology?abbrev=PG O-38:3
325.18416	325.1940	.0098	FA 19:4	C19H30O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 19:4
325.18416	325.1940	.0098	ST 19:1;O2	C19H30O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O2
740.5673	740.5682	.0009	HexCer 36:2;O3	C42H79NO9	[M-H]-	/resources/tools/chemdb_ontology?abbrev=HexCer 36:2;O3
740.5673	740.5600	.0073	PE O-37:3	C42H80NO7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-37:3
740.5673	740.5600	.0073	PC O-35:3	C43H82NO7P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC O-35:3
740.5673	740.5720	.0047	PA O-40:3	C43H81O7P	Neutral	/resources/tools/chemdb_ontology?abbrev=PA O-40:3
437.30898	437.3061	.0029	ST 27:5;O	C27H38O	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 27:5;O
437.30898	437.3141	.0051	CAR 18:3;O	C25H43NO5	Neutral	/resources/tools/chemdb_ontology?abbrev=CAR 18:3;O
714.50788	714.5079	.0001	PE 34:2	C39H74NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 34:2
714.50788	714.5162	.0083	HexCer 32:2;O2	C38H71NO8	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=HexCer 32:2;O2
714.50788	714.5079	.0001	PC 32:2	C40H76NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 32:2
479.35605	479.3531	.0030	TG 61:14	C64H96O6	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=TG 61:14
611.50788	611.5045	.0034	FA 38:6	C38H64O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 38:6
611.50788	611.5045	.0034	WE 38:6	C38H64O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 38:6
311.1685	311.1783	.0098	FA 18:4	C18H28O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 18:4
311.1685	311.1783	.0098	ST 18:1;O2	C18H28O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 18:1;O2
311.1685	311.1682	.0003	ST 33:2_O7	C33H52O11	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=ST 33:2_O7
451.32469	451.3194	.0053	LPA O-20:0	C23H49O6P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=LPA O-20:0
639.42948	639.4274	.0020	CerPE 30:1;O2	C32H65N2O6P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=CerPE 30:1;O2
845.5257	845.5186	.0071	PI 35:3	C44H79O13P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI 35:3
845.5257	845.5338	.0081	PG 42:8	C48H79O10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PG 42:8
845.5257	845.5316	.0059	PI O-33:0	C42H83O12P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PI O-33:0
845.5257	845.5338	.0081	PA 44:8	C47H77O8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA 44:8
866.59443	866.5917	.0028	PS 42:4	C48H86NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 42:4
866.59443	866.5917	.0028	PC 39:5	C47H84NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 39:5
866.59443	866.5917	.0028	PE 42:5	C47H84NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 42:5
866.59443	866.5917	.0028	PC 38:5	C46H82NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 38:5
866.59443	866.5917	.0028	PE 41:5	C46H82NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 41:5
866.59443	866.5884	.0060	PI 36:0	C45H87O13P	Neutral	/resources/tools/chemdb_ontology?abbrev=PI 36:0
339.19977	339.1944	.0054	FA 16:0;O3	C16H32O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 16:0;O3
339.19977	339.2096	.0099	FA 20:4	C20H32O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 20:4
339.19977	339.2096	.0099	ST 20:1;O2	C20H32O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 20:1;O2
423.29315	423.2905	.0027	ST 28:5;O3	C28H40O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 28:5;O3
423.29315	423.2881	.0050	LPA O-18:0	C21H45O6P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=LPA O-18:0
423.29315	423.2905	.0027	ST 27:5;O	C27H38O	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 27:5;O
501.39469	501.3949	.0003	FA 30:5	C30H50O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 30:5
501.39469	501.3949	.0003	ST 30:2;O2	C30H50O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 30:2;O2
777.53982	777.5440	.0042	PA 42:5	C45H79O8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PA 42:5
777.53982	777.5309	.0090	PC 36:6	C44H76NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC 36:6
777.53982	777.5309	.0090	PE 39:6	C44H76NO8P	Neutral	/resources/tools/chemdb_ontology?abbrev=PE 39:6
711.55743	711.5649	.0075	HexCer 35:2;O2	C41H77NO8	Neutral	/resources/tools/chemdb_ontology?abbrev=HexCer 35:2;O2
808.5106	808.5134	.0028	PS 38:5	C44H76NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 38:5
808.5106	808.5053	.0053	PE O-40:8	C45H76NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE O-40:8
808.5106	808.5134	.0028	PC 35:6	C43H74NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 35:6
808.5106	808.5134	.0028	PE 38:6	C43H74NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 38:6
808.5106	808.5134	.0028	PE O-38:7;O	C43H74NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE O-38:7;O
808.5106	808.5134	.0028	PC 34:6	C42H72NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 34:6
808.5106	808.5134	.0028	PE 37:6	C42H72NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 37:6
808.5106	808.5102	.0004	PI 32:1	C41H77O13P	Neutral	/resources/tools/chemdb_ontology?abbrev=PI 32:1
705.55445	705.5552	.0008	CerPE 36:0;O3	C38H79N2O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CerPE 36:0;O3
816.57491	816.5760	.0011	PS 38:1	C44H84NO10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PS 38:1
816.57491	816.5679	.0070	PC O-37:4	C45H84NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PC O-37:4
816.57491	816.5679	.0070	PE O-40:4	C45H84NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PE O-40:4
816.57491	816.5760	.0011	PC 35:2	C43H82NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PC 35:2
816.57491	816.5760	.0011	PE 38:2	C43H82NO8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PE 38:2
816.57491	816.5760	.0011	PC 34:2	C42H80NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PC 34:2
816.57491	816.5760	.0011	PE 37:2	C42H80NO8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PE 37:2
933.57831	933.5710	.0073	PI 38:3	C47H85O13P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PI 38:3
933.57831	933.5710	.0073	PI 37:3	C46H83O13P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PI 37:3
933.57831	933.5862	.0079	PG 44:8	C50H83O10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PG 44:8
709.55143	709.5543	.0029	DG 40:3	C43H78O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=DG 40:3
710.55479	710.5577	.0029	HexCer 35:2;O2	C41H77NO8	[M-H]-	/resources/tools/chemdb_ontology?abbrev=HexCer 35:2;O2
701.58129	701.5856	.0043	DG 39:0	C42H82O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=DG 39:0
701.58129	701.5806	.0007	HexCer 34:0;O2	C40H79NO8	Neutral	/resources/tools/chemdb_ontology?abbrev=HexCer 34:0;O2
701.58129	701.5723	.0090	CerP 40:1;O2	C40H80NO6P	Neutral	/resources/tools/chemdb_ontology?abbrev=CerP 40:1;O2
725.44176	725.4399	.0018	PG 33:5	C39H67O10P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PG 33:5
725.44176	725.4399	.0018	PA 35:5	C38H65O8P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PA 35:5
725.44176	725.4399	.0018	PA 34:5	C37H63O8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PA 34:5
745.36971	745.3700	.0003	PG 28:2;O3	C34H63O13P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG 28:2;O3
735.34108	735.3362	.0048	PI 25:4;O2	C34H57O15P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI 25:4;O2
736.33571	736.3315	.0042	PS 26:4;O3	C32H54NO13P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS 26:4;O3
736.33571	736.3315	.0042	PS 25:4;O3	C31H52NO13P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PS 25:4;O3
736.33571	736.3435	.0078	PI 25:4;O2	C34H57O15P	Neutral	/resources/tools/chemdb_ontology?abbrev=PI 25:4;O2
755.39843	755.3908	.0077	PG 30:3;O2	C36H65O12P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG 30:3;O2
755.39843	755.3988	.0004	PG 28:2;O3	C34H63O13P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PG 28:2;O3
1482.05584	1482.0643	.0085	CL 70:0	C79H154O17P2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CL 70:0
1493.12694	1493.1287	.0018	CL 74:0	C83H162O17P2	Neutral	/resources/tools/chemdb_ontology?abbrev=CL 74:0
758.41836	758.4250	.0066	PS 31:4	C37H64NO10P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS 31:4
758.41836	758.4250	.0066	PS 30:4	C36H62NO10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PS 30:4
865.59111	865.5812	.0099	PI 36:0	C45H87O13P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI 36:0
865.59111	865.5964	.0053	PA 44:5	C47H83O8P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PA 44:5
865.59111	865.5833	.0078	PS 42:5	C48H84NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS 42:5
876.49772	876.5032	.0055	PS 40:8	C46H74NO10P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=PS 40:8
876.49772	876.5032	.0055	PS 39:8	C45H72NO10P	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=PS 39:8
809.51251	809.5186	.0061	PI 32:0	C41H79O13P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PI 32:0
809.51251	809.5105	.0020	PG 36:2	C42H79O10P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=PG 36:2
809.51251	809.5207	.0082	PC 36:6;O2	C44H76NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PC 36:6;O2
809.51251	809.5207	.0082	PS 38:5	C44H76NO10P	Neutral	/resources/tools/chemdb_ontology?abbrev=PS 38:5
764.52344	764.5236	.0001	PE 38:5	C43H76NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 38:5
764.52344	764.5236	.0001	PE O-38:6;O	C43H76NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE O-38:6;O
764.52344	764.5236	.0001	PC 36:5	C44H78NO8P	[M-CH3]-	/resources/tools/chemdb_ontology?abbrev=PC 36:5
702.50742	702.5079	.0005	PE 33:1	C38H74NO8P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=PE 33:1
702.50742	702.5162	.0088	HexCer 30:1;O2	C36H69NO8	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=HexCer 30:1;O2
